ano_abertura,mes_abertura,municipio,natureza_juridica,regiao,opcao_mei,uf,porte,tipo_situacao,quantidade_empresas
"2025","Agosto","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Fevereiro","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Julho","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Junho","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Maio","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Março","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Outubro","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Setembro","Apiúna - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Abril","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Agosto","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Arabutã - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Fevereiro","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Janeiro","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","9"
"2025","Julho","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Maio","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Março","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Novembro","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Outubro","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","Arabutã - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","9"
"2025","Agosto","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Fevereiro","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Julho","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Novembro","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Outubro","Arabutã - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Abril","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","102"
"2025","Agosto","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","166"
"2025","Agosto","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Fevereiro","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","126"
"2025","Fevereiro","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","148"
"2025","Janeiro","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Julho","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","140"
"2025","Julho","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","139"
"2025","Junho","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","142"
"2025","Março","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","120"
"2025","Março","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Novembro","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","139"
"2025","Outubro","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","143"
"2025","Outubro","Araquari - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Setembro","Araquari - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","146"
"2025","Abril","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","18"
"2025","Agosto","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","27"
"2025","Fevereiro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","25"
"2025","Janeiro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","21"
"2025","Julho","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","22"
"2025","Junho","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","19"
"2025","Maio","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","21"
"2025","Março","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","20"
"2025","Novembro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","25"
"2025","Outubro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","22"
"2025","Setembro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","24"
"2025","Abril","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","125"
"2025","Abril","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","118"
"2025","Fevereiro","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","126"
"2025","Fevereiro","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Janeiro","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","197"
"2025","Julho","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","151"
"2025","Julho","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","137"
"2025","Junho","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Maio","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","147"
"2025","Maio","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Março","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","106"
"2025","Março","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Novembro","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","110"
"2025","Novembro","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Outubro","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","179"
"2025","Outubro","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Setembro","Araranguá - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","142"
"2025","Abril","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","32"
"2025","Agosto","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","44"
"2025","Fevereiro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","32"
"2025","Janeiro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","27"
"2025","Julho","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","50"
"2025","Junho","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","37"
"2025","Maio","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","35"
"2025","Março","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","45"
"2025","Novembro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","30"
"2025","Outubro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","40"
"2025","Setembro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","32"
"2025","Abril","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","15"
"2025","Agosto","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Fevereiro","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Janeiro","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","16"
"2025","Julho","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Junho","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","10"
"2025","Maio","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","9"
"2025","Março","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","12"
"2025","Novembro","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","13"
"2025","Outubro","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","14"
"2025","Setembro","Armazém - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","10"
"2025","Agosto","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Fevereiro","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Julho","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Junho","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Novembro","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Outubro","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Setembro","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Abril","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Fevereiro","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Janeiro","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Julho","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Junho","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Maio","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Março","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Novembro","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Setembro","Arroio Trinta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Fevereiro","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Julho","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Junho","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Março","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Novembro","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Setembro","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Agosto","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Fevereiro","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Julho","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Maio","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","1"
"2025","Março","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Março","Arvoredo - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Novembro","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Novembro","Arvoredo - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","9"
"2025","Setembro","Arvoredo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Abril","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Agosto","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Fevereiro","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Janeiro","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Maio","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Setembro","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Abril","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","15"
"2025","Agosto","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","20"
"2025","Fevereiro","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Janeiro","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Julho","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","20"
"2025","Junho","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","22"
"2025","Maio","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Março","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","24"
"2025","Março","Ascurra - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Novembro","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","24"
"2025","Outubro","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","23"
"2025","Setembro","Ascurra - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","22"
"2025","Abril","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Fevereiro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Janeiro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Julho","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Junho","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Maio","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Novembro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Outubro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Setembro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Agosto","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Fevereiro","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Janeiro","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Julho","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Junho","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Maio","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Março","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Novembro","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Outubro","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","12"
"2025","Setembro","Atalanta - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Agosto","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Fevereiro","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Setembro","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Abril","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","15"
"2025","Abril","Aurora - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Agosto","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Fevereiro","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","14"
"2025","Janeiro","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","14"
"2025","Julho","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","13"
"2025","Junho","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","11"
"2025","Maio","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","22"
"2025","Março","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","11"
"2025","Novembro","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","19"
"2025","Novembro","Aurora - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","Aurora - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","15"
"2025","Abril","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Fevereiro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Janeiro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Julho","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Junho","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Maio","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","9"
"2025","Março","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Outubro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Setembro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Abril","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","23"
"2025","Agosto","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","34"
"2025","Fevereiro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Janeiro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","33"
"2025","Janeiro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Julho","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Julho","Balneário Arroio do Silva - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Junho","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","23"
"2025","Maio","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Março","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","29"
"2025","Novembro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","32"
"2025","Outubro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","43"
"2025","Setembro","Balneário Arroio do Silva - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","33"
"2025","Abril","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","11"
"2025","Fevereiro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Janeiro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Julho","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Junho","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Novembro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Outubro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Setembro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Abril","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Abril","Balneário Barra do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Agosto","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","22"
"2025","Fevereiro","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Janeiro","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Julho","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","27"
"2025","Junho","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","30"
"2025","Junho","Balneário Barra do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","21"
"2025","Maio","Balneário Barra do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Março","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","28"
"2025","Novembro","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","19"
"2025","Outubro","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","42"
"2025","Setembro","Balneário Barra do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","23"
"2025","Abril","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Fevereiro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Janeiro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Julho","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Maio","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Novembro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
